id,title,authors,published,year,categories,arxiv_url,pdf_url,code,_domains,_tasks,publication
2311.13245v1,A model-free approach to fingertip slip and disturbance detection for grasp stability inference,Dounia Kitouni; Mahdi Khoramshahi; Veronique Perdereau,2023-11-22,2023,cs.RO; eess.SP; stat.ML,http://arxiv.org/abs/2311.13245v1,https://arxiv.org/pdf/2311.13245v1,,physical_ai,RobotLearn; HealthMon,
2311.12385v1,Joint-Space Multi-Robot Motion Planning with Learned Decentralized Heuristics,Fengze Xie; Marcus Dominguez-Kuhne; Benjamin Riviere; Jialin Song; Wolfgang Hönig; Soon-Jo Chung; Yisong Yue,2023-11-21,2023,cs.RO,http://arxiv.org/abs/2311.12385v1,https://arxiv.org/pdf/2311.12385v1,,physical_ai,RobotLearn,
2311.12151v2,Teaching Robots to Build Simulations of Themselves,Yuhang Hu; Jiong Lin; Hod Lipson,2023-11-20,2023,cs.RO; cs.AI; cs.CV,http://arxiv.org/abs/2311.12151v2,https://arxiv.org/pdf/2311.12151v2,,physical_ai,Sim2Real; RobotLearn,
2311.12015v4,GPT-4V(ision) for Robotics: Multimodal Task Planning from Human Demonstration,Naoki Wake; Atsushi Kanehira; Kazuhiro Sasabuchi; Jun Takamatsu; Katsushi Ikeuchi,2023-11-20,2023,cs.RO; cs.CL; cs.CV,http://arxiv.org/abs/2311.12015v4,https://arxiv.org/pdf/2311.12015v4,,physical_ai,RobotLearn,
2311.11287v1,Tactile Active Inference Reinforcement Learning for Efficient Robotic Manipulation Skill Acquisition,Zihao Liu; Xing Liu; Yizhai Zhang; Zhengxiong Liu; Panfeng Huang,2023-11-19,2023,cs.RO; cs.AI,http://arxiv.org/abs/2311.11287v1,https://arxiv.org/pdf/2311.11287v1,,physical_ai,Sim2Real; RobotLearn; HealthMon,
2311.10611v1,TacFR-Gripper: A Reconfigurable Fin Ray-Based Compliant Robotic Gripper with Tactile Skin for In-Hand Manipulation,Qingzheng Cong; Wen Fan; Dandan Zhang,2023-11-17,2023,cs.RO,http://arxiv.org/abs/2311.10611v1,https://arxiv.org/pdf/2311.10611v1,,physical_ai,,
2311.10176v4,Scalable Multi-Robot Motion Planning Using Workspace Guidance-Informed Hypergraphs,Courtney McBeth; James Motes; Isaac Ngui; Marco Morales; Nancy M. Amato,2023-11-16,2023,cs.RO; cs.MA,http://arxiv.org/abs/2311.10176v4,https://arxiv.org/pdf/2311.10176v4,,physical_ai,Embodied; RobotLearn,
2311.09963v1,Dynamic modeling of wing-assisted inclined running with a morphing multi-modal robot,Eric Sihite; Alireza Ramezani; Morteza Gharib,2023-11-16,2023,cs.RO; eess.SY,http://arxiv.org/abs/2311.09963v1,https://arxiv.org/pdf/2311.09963v1,,world_model; physical_ai,MBRL; Sim2Real; Embodied,
2311.09659v1,Enhancing Deformable Object Manipulation By Using Interactive Perception and Assistive Tools,Peng Zhou,2023-11-16,2023,cs.RO,http://arxiv.org/abs/2311.09659v1,https://arxiv.org/pdf/2311.09659v1,,world_model; physical_ai,EmbodiedWM; RobotLearn,
2311.09555v1,Soft and Rigid Object Grasping With Cross-Structure Hand Using Bilateral Control-Based Imitation Learning,Koki Yamane; Sho Sakaino; Toshiaki Tsuji,2023-11-16,2023,cs.RO; eess.SY,http://arxiv.org/abs/2311.09555v1,https://arxiv.org/pdf/2311.09555v1,,physical_ai,RobotLearn; HealthMon,
2311.08983v2,Edge Accelerated Robot Navigation With Collaborative Motion Planning,Guoliang Li; Ruihua Han; Shuai Wang; Fei Gao; Yonina C. Eldar; Chengzhong Xu,2023-11-15,2023,cs.RO,http://arxiv.org/abs/2311.08983v2,https://arxiv.org/pdf/2311.08983v2,,physical_ai,Sim2Real; RobotLearn,
2311.07226v2,Large Language Models for Robotics: A Survey,Fanlong Zeng; Wensheng Gan; Zezheng Huai; Lichao Sun; Hechang Chen; Yongheng Wang; Ning Liu; Philip S. Yu,2023-11-13,2023,cs.RO; cs.AI,http://arxiv.org/abs/2311.07226v2,https://arxiv.org/pdf/2311.07226v2,,physical_ai,Embodied; RobotLearn,
2311.06543v1,Bootstrapping Robotic Skill Learning With Intuitive Teleoperation: Initial Feasibility Study,Xiangyu Chu; Yunxi Tang; Lam Him Kwok; Yuanpei Cai; Kwok Wai Samuel Au,2023-11-11,2023,cs.RO,http://arxiv.org/abs/2311.06543v1,https://arxiv.org/pdf/2311.06543v1,,physical_ai,RobotLearn,
2311.06481v1,Topology-Matching Normalizing Flows for Out-of-Distribution Detection in Robot Learning,Jianxiang Feng; Jongseok Lee; Simon Geisler; Stephan Gunnemann; Rudolph Triebel,2023-11-11,2023,cs.RO; cs.LG,http://arxiv.org/abs/2311.06481v1,https://arxiv.org/pdf/2311.06481v1,,physical_ai,RobotLearn,
2311.05945v1,Intersection-free Robot Manipulation with Soft-Rigid Coupled Incremental Potential Contact,Wenxin Du; Siqiong Yao; Xinlei Wang; Yuhang Xu; Wenqiang Xu; Cewu Lu,2023-11-10,2023,cs.RO,http://arxiv.org/abs/2311.05945v1,https://arxiv.org/pdf/2311.05945v1,,physical_ai,Sim2Real; RobotLearn,
2311.05600v2,FogROS2-Config: Optimizing Latency and Cost for Multi-Cloud Robot Applications,Kaiyuan Chen; Kush Hari; Rohil Khare; Charlotte Le; Trinity Chung; Jaimyn Drake; Jeffrey Ichnowski; John Kubiatowicz; Ken Goldberg,2023-11-09,2023,cs.RO; eess.SY,http://arxiv.org/abs/2311.05600v2,https://arxiv.org/pdf/2311.05600v2,,physical_ai,RobotLearn,
2311.05562v1,Improving Human Legibility in Collaborative Robot Tasks through Augmented Reality and Workspace Preparation,Yi-Shiuan Tung; Matthew B. Luebbers; Alessandro Roncone; Bradley Hayes,2023-11-09,2023,cs.RO,http://arxiv.org/abs/2311.05562v1,https://arxiv.org/pdf/2311.05562v1,,physical_ai,Embodied; RobotLearn,
2311.05344v1,Visually Guided Model Predictive Robot Control via 6D Object Pose Localization and Tracking,Mederic Fourmy; Vojtech Priban; Jan Kristof Behrens; Nicolas Mansard; Josef Sivic; Vladimir Petrik,2023-11-09,2023,cs.RO,http://arxiv.org/abs/2311.05344v1,https://arxiv.org/pdf/2311.05344v1,,world_model; physical_ai,MBRL; RobotLearn,
2311.02847v4,Kinematic-aware Prompting for Generalizable Articulated Object Manipulation with LLMs,Wenke Xia; Dong Wang; Xincheng Pang; Zhigang Wang; Bin Zhao; Di Hu; Xuelong Li,2023-11-06,2023,cs.RO; cs.AI,http://arxiv.org/abs/2311.02847v4,https://arxiv.org/pdf/2311.02847v4,https://github.com/GeWu-Lab/LLM_articulated_object_manipulation,physical_ai,Sim2Real; RobotLearn; HealthMon,
2311.02809v1,Proactive Robot Control for Collaborative Manipulation Using Human Intent,Zhanibek Rysbek; Siyu Li; Afagh Mehri Shervedani; Milos Zefran,2023-11-06,2023,cs.RO,http://arxiv.org/abs/2311.02809v1,https://arxiv.org/pdf/2311.02809v1,,physical_ai,RobotLearn,
2311.02379v1,Accelerating Reinforcement Learning of Robotic Manipulations via Feedback from Large Language Models,Kun Chu; Xufeng Zhao; Cornelius Weber; Mengdi Li; Stefan Wermter,2023-11-04,2023,cs.RO; cs.AI; cs.LG,http://arxiv.org/abs/2311.02379v1,https://arxiv.org/pdf/2311.02379v1,,physical_ai,RobotLearn,
2311.02277v1,HASHI: Highly Adaptable Seafood Handling Instrument for Manipulation in Industrial Settings,Austin Allison; Nathaniel Hanson; Sebastian Wicke; Taşkın Padır,2023-11-03,2023,cs.RO,http://arxiv.org/abs/2311.02277v1,https://arxiv.org/pdf/2311.02277v1,,physical_ai,RobotLearn,
2311.02058v4,LOTUS: Continual Imitation Learning for Robot Manipulation Through Unsupervised Skill Discovery,Weikang Wan; Yifeng Zhu; Rutav Shah; Yuke Zhu,2023-11-03,2023,cs.RO; cs.CV; cs.LG,http://arxiv.org/abs/2311.02058v4,https://arxiv.org/pdf/2311.02058v4,,physical_ai,RobotLearn,
2311.01977v2,RT-Trajectory: Robotic Task Generalization via Hindsight Trajectory Sketches,Jiayuan Gu; Sean Kirmani; Paul Wohlhart; Yao Lu; Montserrat Gonzalez Arenas; Kanishka Rao; Wenhao Yu; Chuyuan Fu; Keerthana Gopalakrishnan; Zhuo Xu,2023-11-03,2023,cs.RO; cs.AI,http://arxiv.org/abs/2311.01977v2,https://arxiv.org/pdf/2311.01977v2,,physical_ai,RobotLearn,
2311.01720v1,Learning Reduced-Order Soft Robot Controller,Chen Liang; Xifeng Gao; Kui Wu; Zherong Pan,2023-11-03,2023,cs.RO,http://arxiv.org/abs/2311.01720v1,https://arxiv.org/pdf/2311.01720v1,,world_model; physical_ai,MBRL; Sim2Real; RobotLearn; HealthMon,
2311.01455v3,RoboGen: Towards Unleashing Infinite Data for Automated Robot Learning via Generative Simulation,Yufei Wang; Zhou Xian; Feng Chen; Tsun-Hsuan Wang; Yian Wang; Katerina Fragkiadaki; Zackory Erickson; David Held; Chuang Gan,2023-11-02,2023,cs.RO; cs.AI; cs.CV; cs.LG,http://arxiv.org/abs/2311.01455v3,https://arxiv.org/pdf/2311.01455v3,,physical_ai,Sim2Real; RobotLearn,
2311.01454v1,NOIR: Neural Signal Operated Intelligent Robots for Everyday Activities,Ruohan Zhang; Sharon Lee; Minjune Hwang; Ayano Hiranaka; Chen Wang; Wensi Ai; Jin Jie Ryan Tan; Shreya Gupta; Yilun Hao; Gabrael Levine,2023-11-02,2023,cs.RO; cs.AI,http://arxiv.org/abs/2311.01454v1,https://arxiv.org/pdf/2311.01454v1,,physical_ai,RobotLearn,
2311.01378v3,Vision-Language Foundation Models as Effective Robot Imitators,Xinghang Li; Minghuan Liu; Hanbo Zhang; Cunjun Yu; Jie Xu; Hongtao Wu; Chilam Cheang; Ya Jing; Weinan Zhang; Huaping Liu,2023-11-02,2023,cs.RO; cs.AI; cs.LG,http://arxiv.org/abs/2311.01378v3,https://arxiv.org/pdf/2311.01378v3,,physical_ai,RobotLearn,
2311.01061v1,Deep Learning for real-time neural decoding of grasp,Paolo Viviani; Ilaria Gesmundo; Elios Ghinato; Andres Agudelo-Toro; Chiara Vercellino; Giacomo Vitali; Letizia Bergamasco; Alberto Scionti; Marco Ghislieri; Valentina Agostini,2023-11-02,2023,cs.LG; q-bio.NC,http://arxiv.org/abs/2311.01061v1,https://arxiv.org/pdf/2311.01061v1,,physical_ai,RobotLearn,
2311.00924v1,The Power of the Senses: Generalizable Manipulation from Vision and Touch through Masked Multimodal Learning,Carmelo Sferrazza; Younggyo Seo; Hao Liu; Youngwoon Lee; Pieter Abbeel,2023-11-02,2023,cs.RO; cs.AI,http://arxiv.org/abs/2311.00924v1,https://arxiv.org/pdf/2311.00924v1,,physical_ai,Sim2Real,
2311.00837v2,Constant-time Motion Planning with Anytime Refinement for Manipulation,Itamar Mishani; Hayden Feddock; Maxim Likhachev,2023-11-01,2023,cs.RO; cs.AI,http://arxiv.org/abs/2311.00837v2,https://arxiv.org/pdf/2311.00837v2,,physical_ai,Sim2Real; RobotLearn,
2311.00802v1,Neural Field Dynamics Model for Granular Object Piles Manipulation,Shangjie Xue; Shuo Cheng; Pujith Kachana; Danfei Xu,2023-11-01,2023,cs.RO; cs.LG,http://arxiv.org/abs/2311.00802v1,https://arxiv.org/pdf/2311.00802v1,,physical_ai,Sim2Real; RobotLearn; FluidSim,
2311.00754v1,Learning to Design and Use Tools for Robotic Manipulation,Ziang Liu; Stephen Tian; Michelle Guo; C. Karen Liu; Jiajun Wu,2023-11-01,2023,cs.RO; cs.AI; cs.LG,http://arxiv.org/abs/2311.00754v1,https://arxiv.org/pdf/2311.00754v1,,physical_ai,RobotLearn,
2310.20615v1,Near-Optimal Min-Sum Motion Planning for Two Square Robots in a Polygonal Environment,Pankaj K. Agarwal; Dan Halperin; Micha Sharir; Alex Steiger,2023-10-31,2023,cs.RO; cs.CG; cs.DS,http://arxiv.org/abs/2310.20615v1,https://arxiv.org/pdf/2310.20615v1,,physical_ai,RobotLearn,
2310.19561v2,Non-parametric regression for robot learning on manifolds,P. C. Lopez-Custodio; K. Bharath; A. Kucukyilmaz; S. P. Preston,2023-10-30,2023,cs.RO; cs.LG,http://arxiv.org/abs/2310.19561v2,https://arxiv.org/pdf/2310.19561v2,,physical_ai,RobotLearn,
2310.19511v3,Rule-Based Lloyd Algorithm for Multi-Robot Motion Planning and Control with Safety and Convergence Guarantees,Manuel Boldrer; Alvaro Serra-Gomez; Lorenzo Lyons; Vit Kratky; Javier Alonso-Mora; Laura Ferranti,2023-10-30,2023,cs.RO,http://arxiv.org/abs/2310.19511v3,https://arxiv.org/pdf/2310.19511v3,,physical_ai,Sim2Real; RobotLearn,
2310.19495v1,Deep Learning for Visual Navigation of Underwater Robots,M. Sunbeam,2023-10-30,2023,cs.RO; cs.CV; cs.LG,http://arxiv.org/abs/2310.19495v1,https://arxiv.org/pdf/2310.19495v1,,world_model; physical_ai,EmbodiedWM; RobotLearn,
2310.19432v1,Explaining the Decisions of Deep Policy Networks for Robotic Manipulations,Seongun Kim; Jaesik Choi,2023-10-30,2023,cs.RO; cs.AI; cs.LG,http://arxiv.org/abs/2310.19432v1,https://arxiv.org/pdf/2310.19432v1,,physical_ai,RobotLearn,
2310.19062v2,A multi-modal table tennis robot system,Andreas Ziegler; Thomas Gossard; Karl Vetter; Jonas Tebbe; Andreas Zell,2023-10-29,2023,cs.RO; cs.AI,http://arxiv.org/abs/2310.19062v2,https://arxiv.org/pdf/2310.19062v2,,physical_ai,RobotLearn,
2310.18771v1,Robot Control based on Motor Primitives -- A Comparison of Two Approaches,Moses C. Nah; Johannes Lachner; Neville Hogan,2023-10-28,2023,cs.RO,http://arxiv.org/abs/2310.18771v1,https://arxiv.org/pdf/2310.18771v1,,physical_ai,RobotLearn,
2310.18308v1,Gen2Sim: Scaling up Robot Learning in Simulation with Generative Models,Pushkal Katara; Zhou Xian; Katerina Fragkiadaki,2023-10-27,2023,cs.RO; cs.AI; cs.LG,http://arxiv.org/abs/2310.18308v1,https://arxiv.org/pdf/2310.18308v1,,physical_ai,Sim2Real; RobotLearn,
2310.17923v3,Multi-fingered Dynamic Grasping for Unknown Objects,Yannick Burkhardt; Qian Feng; Jianxiang Feng; Karan Sharma; Zhaopeng Chen; Alois Knoll,2023-10-27,2023,cs.RO,http://arxiv.org/abs/2310.17923v3,https://arxiv.org/pdf/2310.17923v3,,physical_ai,,
2310.17596v1,MimicGen: A Data Generation System for Scalable Robot Learning using Human Demonstrations,Ajay Mandlekar; Soroush Nasiriany; Bowen Wen; Iretiayo Akinola; Yashraj Narang; Linxi Fan; Yuke Zhu; Dieter Fox,2023-10-26,2023,cs.RO; cs.AI; cs.CV; cs.LG,http://arxiv.org/abs/2310.17596v1,https://arxiv.org/pdf/2310.17596v1,,physical_ai,Sim2Real; RobotLearn,
2310.17555v1,Interactive Robot Learning from Verbal Correction,Huihan Liu; Alice Chen; Yuke Zhu; Adith Swaminathan; Andrey Kolobov; Ching-An Cheng,2023-10-26,2023,cs.RO; cs.AI; cs.LG,http://arxiv.org/abs/2310.17555v1,https://arxiv.org/pdf/2310.17555v1,,physical_ai,Sim2Real; RobotLearn,
2310.17274v2,cuRobo: Parallelized Collision-Free Minimum-Jerk Robot Motion Generation,Balakumar Sundaralingam; Siva Kumar Sastry Hari; Adam Fishman; Caelan Garrett; Karl Van Wyk; Valts Blukis; Alexander Millane; Helen Oleynikova; Ankur Handa; Fabio Ramos,2023-10-26,2023,cs.RO; cs.AR; cs.DC,http://arxiv.org/abs/2310.17274v2,https://arxiv.org/pdf/2310.17274v2,,physical_ai,RobotLearn; HealthMon,
2310.17029v1,Toward the use of proxies for efficient learning manipulation and locomotion strategies on soft robots,Etienne Ménager; Quentin Peyron; Christian Duriez,2023-10-25,2023,cs.RO,http://arxiv.org/abs/2310.17029v1,https://arxiv.org/pdf/2310.17029v1,,physical_ai,Embodied; RobotLearn; HealthMon,
2310.16917v4,MimicTouch: Leveraging Multi-modal Human Tactile Demonstrations for Contact-rich Manipulation,Kelin Yu; Yunhai Han; Qixian Wang; Vaibhav Saxena; Danfei Xu; Ye Zhao,2023-10-25,2023,cs.RO; cs.LG,http://arxiv.org/abs/2310.16917v4,https://arxiv.org/pdf/2310.16917v4,,physical_ai,RobotLearn,
2310.15599v2,Grasp Multiple Objects with One Hand,Yuyang Li; Bo Liu; Yiran Geng; Puhao Li; Yaodong Yang; Yixin Zhu; Tengyu Liu; Siyuan Huang,2023-10-24,2023,cs.RO; cs.CV,http://arxiv.org/abs/2310.15599v2,https://arxiv.org/pdf/2310.15599v2,,physical_ai,,
2310.15059v1,Robot Skill Generalization via Keypoint Integrated Soft Actor-Critic Gaussian Mixture Models,Iman Nematollahi; Kirill Yankov; Wolfram Burgard; Tim Welschehold,2023-10-23,2023,cs.RO; cs.AI; cs.CV; cs.LG,http://arxiv.org/abs/2310.15059v1,https://arxiv.org/pdf/2310.15059v1,,physical_ai,RobotLearn,
2311.12854v1,Enhancing Robotic Manipulation: Harnessing the Power of Multi-Task Reinforcement Learning and Single Life Reinforcement Learning in Meta-World,Ghadi Nehme; Ishan Sabane; Tejas Y. Deo,2023-10-23,2023,cs.AI; cs.RO,http://arxiv.org/abs/2311.12854v1,https://arxiv.org/pdf/2311.12854v1,,physical_ai,RobotLearn; HealthMon,
2310.14492v1,Robotic Arm Manipulation to Perform Rock Skipping in Simulation,Nicholas Ramirez; Michael Burgess,2023-10-23,2023,cs.RO; cs.AI,http://arxiv.org/abs/2310.14492v1,https://arxiv.org/pdf/2310.14492v1,,physical_ai,Sim2Real; RobotLearn,
2310.14386v1,Learning Generalizable Manipulation Policies with Object-Centric 3D Representations,Yifeng Zhu; Zhenyu Jiang; Peter Stone; Yuke Zhu,2023-10-22,2023,cs.RO; cs.CV; cs.LG,http://arxiv.org/abs/2310.14386v1,https://arxiv.org/pdf/2310.14386v1,,physical_ai,RobotLearn; MedImg,
2310.13083v1,How Can Everyday Users Efficiently Teach Robots by Demonstrations?,Maram Sakr; Zhikai Zhang; Benjamin Li; Haomiao Zhang; H. F. Machiel Van der Loos; Dana Kulic; Elizabeth Croft,2023-10-19,2023,cs.RO; cs.LG,http://arxiv.org/abs/2310.13083v1,https://arxiv.org/pdf/2310.13083v1,,physical_ai,RobotLearn,
2310.13065v1,Creative Robot Tool Use with Large Language Models,Mengdi Xu; Peide Huang; Wenhao Yu; Shiqi Liu; Xilun Zhang; Yaru Niu; Tingnan Zhang; Fei Xia; Jie Tan; Ding Zhao,2023-10-19,2023,cs.RO; cs.AI; cs.LG,http://arxiv.org/abs/2310.13065v1,https://arxiv.org/pdf/2310.13065v1,,physical_ai,RobotLearn,
2310.13724v1,"Habitat 3.0: A Co-Habitat for Humans, Avatars and Robots",Xavier Puig; Eric Undersander; Andrew Szot; Mikael Dallaire Cote; Tsung-Yen Yang; Ruslan Partsey; Ruta Desai; Alexander William Clegg; Michal Hlavac; So Yeon Min,2023-10-19,2023,cs.HC; cs.AI; cs.CV; cs.GR; cs.MA; cs.RO,http://arxiv.org/abs/2310.13724v1,https://arxiv.org/pdf/2310.13724v1,,physical_ai,Sim2Real; Embodied,
2310.12816v1,Multi-Robot Local Motion Planning Using Dynamic Optimization Fabrics,Saray Bakker; Luzia Knoedler; Max Spahn; Wendelin Böhmer; Javier Alonso-Mora,2023-10-19,2023,cs.RO; cs.MA,http://arxiv.org/abs/2310.12816v1,https://arxiv.org/pdf/2310.12816v1,,physical_ai,RobotLearn,
2310.12263v1,Plan-Guided Reinforcement Learning for Whole-Body Manipulation,Mengchao Zhang; Jose Barreiros; Aykut Ozgun Onol,2023-10-18,2023,cs.RO,http://arxiv.org/abs/2310.12263v1,https://arxiv.org/pdf/2310.12263v1,,world_model; physical_ai,Sim2Real; Embodied; RobotLearn; HealthMon,
2310.11241v1,Humanising robot-assisted navigation,Placido Falqueto; Alessandro Antonucci; Luigi Palopoli; Daniele Fontanelli,2023-10-17,2023,cs.RO,http://arxiv.org/abs/2310.11241v1,https://arxiv.org/pdf/2310.11241v1,,physical_ai,RobotLearn,
2310.10639v1,Zero-Shot Robotic Manipulation with Pretrained Image-Editing Diffusion Models,Kevin Black; Mitsuhiko Nakamoto; Pranav Atreya; Homer Walke; Chelsea Finn; Aviral Kumar; Sergey Levine,2023-10-16,2023,cs.RO,http://arxiv.org/abs/2310.10639v1,https://arxiv.org/pdf/2310.10639v1,,physical_ai,RobotLearn,
2310.10221v2,RoboLLM: Robotic Vision Tasks Grounded on Multimodal Large Language Models,Zijun Long; George Killick; Richard McCreadie; Gerardo Aragon Camarasa,2023-10-16,2023,cs.RO; cs.CV,http://arxiv.org/abs/2310.10221v2,https://arxiv.org/pdf/2310.10221v2,https://github.com/longkukuhi/armbench,physical_ai,RobotLearn; MedImg,
2310.09069v1,ImageManip: Image-based Robotic Manipulation with Affordance-guided Next View Selection,Xiaoqi Li; Yanzi Wang; Yan Shen; Ponomarenko Iaroslav; Haoran Lu; Qianxu Wang; Boshi An; Jiaming Liu; Hao Dong,2023-10-13,2023,cs.RO; cs.AI,http://arxiv.org/abs/2310.09069v1,https://arxiv.org/pdf/2310.09069v1,,physical_ai,RobotLearn; 3DRecon; HealthMon,
2310.08864v9,Open X-Embodiment: Robotic Learning Datasets and RT-X Models,Open X-Embodiment Collaboration; Abby O'Neill; Abdul Rehman; Abhinav Gupta; Abhiram Maddukuri; Abhishek Gupta; Abhishek Padalkar; Abraham Lee; Acorn Pooley; Agrim Gupta,2023-10-13,2023,cs.RO,http://arxiv.org/abs/2310.08864v9,https://arxiv.org/pdf/2310.08864v9,,physical_ai,RobotLearn,
2310.08841v1,Leveraging Optimal Transport for Enhanced Offline Reinforcement Learning in Surgical Robotic Environments,Maryam Zare; Parham M. Kebria; Abbas Khosravi,2023-10-13,2023,cs.AI; cs.RO; stat.ML,http://arxiv.org/abs/2310.08841v1,https://arxiv.org/pdf/2310.08841v1,,physical_ai; medical_ai,Sim2Real; RobotLearn; Surgery; HealthMon,
2310.08802v1,Multi-Robot Geometric Task-and-Motion Planning for Collaborative Manipulation Tasks,Hejia Zhang; Shao-Hung Chan; Jie Zhong; Jiaoyang Li; Peter Kolapo; Sven Koenig; Zach Agioutantis; Steven Schafrik; Stefanos Nikolaidis,2023-10-13,2023,cs.RO,http://arxiv.org/abs/2310.08802v1,https://arxiv.org/pdf/2310.08802v1,,physical_ai,Sim2Real; RobotLearn,
2310.08233v1,The Impact of Time Step Frequency on the Realism of Robotic Manipulation Simulation for Objects of Different Scales,Minh Q. Ta; Holly Dinkel; Hameed Abdul-Rashid; Yangfei Dai; Jessica Myers; Tan Chen; Junyi Geng; Timothy Bretl,2023-10-12,2023,cs.RO; cs.AI,http://arxiv.org/abs/2310.08233v1,https://arxiv.org/pdf/2310.08233v1,,world_model; physical_ai,Sim2Real; RobotLearn,
2310.07932v2,What Matters to You? Towards Visual Representation Alignment for Robot Learning,Ran Tian; Chenfeng Xu; Masayoshi Tomizuka; Jitendra Malik; Andrea Bajcsy,2023-10-11,2023,cs.RO; cs.AI; cs.CV,http://arxiv.org/abs/2310.07932v2,https://arxiv.org/pdf/2310.07932v2,,physical_ai,RobotLearn,
2310.07902v3,Unraveling the Single Tangent Space Fallacy: An Analysis and Clarification for Applying Riemannian Geometry in Robot Learning,Noémie Jaquier; Leonel Rozo; Tamim Asfour,2023-10-11,2023,cs.RO; cs.LG,http://arxiv.org/abs/2310.07902v3,https://arxiv.org/pdf/2310.07902v3,,physical_ai,RobotLearn,
2310.07899v1,RoboCLIP: One Demonstration is Enough to Learn Robot Policies,Sumedh A Sontakke; Jesse Zhang; Sébastien M. R. Arnold; Karl Pertsch; Erdem Bıyık; Dorsa Sadigh; Chelsea Finn; Laurent Itti,2023-10-11,2023,cs.AI; cs.RO,http://arxiv.org/abs/2310.07899v1,https://arxiv.org/pdf/2310.07899v1,,physical_ai,RobotLearn; HealthMon,
2310.07854v1,VaPr: Variable-Precision Tensors to Accelerate Robot Motion Planning,Yu-Shun Hsiao; Siva Kumar Sastry Hari; Balakumar Sundaralingam; Jason Yik; Thierry Tambe; Charbel Sakr; Stephen W. Keckler; Vijay Janapa Reddi,2023-10-11,2023,cs.RO,http://arxiv.org/abs/2310.07854v1,https://arxiv.org/pdf/2310.07854v1,,physical_ai,Embodied; RobotLearn,
2310.07335v1,Exploring Social Motion Latent Space and Human Awareness for Effective Robot Navigation in Crowded Environments,Junaid Ahmed Ansari; Satyajit Tourani; Gourav Kumar; Brojeshwar Bhowmick,2023-10-11,2023,cs.RO; cs.AI; cs.LG,http://arxiv.org/abs/2310.07335v1,https://arxiv.org/pdf/2310.07335v1,,physical_ai,RobotLearn,
2310.07263v3,CoPAL: Corrective Planning of Robot Actions with Large Language Models,Frank Joublin; Antonello Ceravola; Pavel Smirnov; Felix Ocker; Joerg Deigmoeller; Anna Belardinelli; Chao Wang; Stephan Hasler; Daniel Tanneberg; Michael Gienger,2023-10-11,2023,cs.RO; cs.AI,http://arxiv.org/abs/2310.07263v3,https://arxiv.org/pdf/2310.07263v3,,physical_ai,Sim2Real; RobotLearn; HealthMon,
2310.06828v1,RoboHive: A Unified Framework for Robot Learning,Vikash Kumar; Rutav Shah; Gaoyue Zhou; Vincent Moens; Vittorio Caggiano; Jay Vakil; Abhishek Gupta; Aravind Rajeswaran,2023-10-10,2023,cs.RO,http://arxiv.org/abs/2310.06828v1,https://arxiv.org/pdf/2310.06828v1,,physical_ai,Embodied; RobotLearn,
2310.06751v1,EARL: Eye-on-Hand Reinforcement Learner for Dynamic Grasping with Active Pose Estimation,Baichuan Huang; Jingjin Yu; Siddarth Jain,2023-10-10,2023,cs.RO,http://arxiv.org/abs/2310.06751v1,https://arxiv.org/pdf/2310.06751v1,,physical_ai,VidGen; Sim2Real; RobotLearn,
2310.06208v2,Human-Robot Gym: Benchmarking Reinforcement Learning in Human-Robot Collaboration,Jakob Thumm; Felix Trost; Matthias Althoff,2023-10-09,2023,cs.RO,http://arxiv.org/abs/2310.06208v2,https://arxiv.org/pdf/2310.06208v2,,physical_ai,Sim2Real; RobotLearn,
2310.04930v2,Diff-Transfer: Model-based Robotic Manipulation Skill Transfer via Differentiable Physics Simulation,Yuqi Xiang; Feitong Chen; Qinsi Wang; Yang Gang; Xiang Zhang; Xinghao Zhu; Xingyu Liu; Lin Shao,2023-10-07,2023,cs.RO; cs.AI; cs.LG,http://arxiv.org/abs/2310.04930v2,https://arxiv.org/pdf/2310.04930v2,,physical_ai,Sim2Real; RobotLearn,
2310.04676v2,Surgical Gym: A high-performance GPU-based platform for reinforcement learning with surgical robots,Samuel Schmidgall; Axel Krieger; Jason Eshraghian,2023-10-07,2023,cs.RO; cs.LG,http://arxiv.org/abs/2310.04676v2,https://arxiv.org/pdf/2310.04676v2,https://github.com/SamuelSchmidgall/SurgicalGym,physical_ai; medical_ai,Sim2Real; RobotLearn; Surgery,
2310.04566v3,Knolling Bot: Teaching Robots the Human Notion of Tidiness,Yuhang Hu; Judah Goldfeder; Zhizhuo Zhang; Xinyue Zhu; Ruibo Liu; Philippe Wyder; Jiong Lin; Hod Lipson,2023-10-06,2023,cs.RO; cs.AI; cs.CV; cs.LG,http://arxiv.org/abs/2310.04566v3,https://arxiv.org/pdf/2310.04566v3,,physical_ai,RobotLearn; Climate; HealthMon,
2310.04294v1,Graph learning in robotics: a survey,Francesca Pistilli; Giuseppe Averta,2023-10-06,2023,cs.RO; cs.CV,http://arxiv.org/abs/2310.04294v1,https://arxiv.org/pdf/2310.04294v1,,physical_ai,RobotLearn,
